"","from","to","weight","type"
"8318",81,80,19,"received"
"8319",81,80,18,"received"
"8320",116,80,18,"received"
"8321",80,87,17,"sent"
"8322",80,205,17,"sent"
"8323",80,487,17,"sent"
"8324",80,81,19,"sent"
"8325",32,80,18,"received"
"8326",87,80,19,"received"
"8327",194,80,19,"received"
"8328",194,80,19,"received"
"8329",80,32,18,"sent"
"8330",80,260,18,"sent"
"8331",81,80,17,"received"
"8332",194,80,19,"received"
"8333",194,80,19,"received"
"8334",80,81,19,"sent"
"8335",80,32,19,"sent"
"8336",81,80,18,"received"
"8337",143,80,18,"received"
"8338",80,81,17,"sent"
"8339",80,124,17,"sent"
"8340",80,272,17,"sent"
"8341",148,80,19,"received"
"8342",80,87,18,"sent"
"8343",80,205,18,"sent"
"8344",87,80,18,"received"
"8345",80,87,18,"sent"
"8346",80,205,18,"sent"
"8347",32,80,17,"received"
"8348",80,105,17,"sent"
"8349",80,194,19,"sent"
"8350",80,194,19,"sent"
"8351",80,194,19,"sent"
"8352",81,80,18,"received"
"8353",80,87,19,"sent"
"8354",80,32,18,"sent"
"8355",80,32,18,"sent"
"8356",105,80,18,"received"
"8357",80,116,19,"sent"
"8358",81,80,19,"received"
"8359",80,87,19,"sent"
"8360",80,138,17,"sent"
"8361",80,488,17,"sent"
"8362",143,80,19,"received"
"8363",80,116,18,"sent"
"8364",29,17,17,"received"
"8365",29,489,17,"received"
"8366",80,116,18,"sent"
"8367",80,32,17,"sent"
"8368",80,81,17,"sent"
"8369",80,490,17,"sent"
"8370",80,124,17,"sent"
"8371",80,116,19,"sent"
"8372",29,17,17,"received"
"8373",29,489,17,"received"
"8374",80,10,17,"sent"
"8375",80,10,17,"sent"
"8376",80,332,17,"sent"
"8377",80,282,17,"sent"
"8378",80,180,17,"sent"
"8379",80,403,17,"sent"
"8380",80,243,17,"sent"
"8381",80,180,17,"sent"
"8382",80,87,19,"sent"
"8383",80,87,19,"sent"
"8384",80,170,19,"sent"
"8385",80,112,19,"sent"
"8386",80,32,18,"sent"
"8387",80,361,18,"sent"
"8388",80,32,19,"sent"
"8389",80,289,18,"sent"
"8390",80,81,18,"sent"
"8391",80,81,19,"sent"
"8392",80,170,18,"sent"
"8393",80,32,18,"sent"
"8394",80,361,18,"sent"
"8395",80,32,19,"sent"
"8396",81,80,19,"received"
"8397",80,196,19,"sent"
"8398",80,81,18,"sent"
"8399",80,81,18,"sent"
"8400",180,80,19,"received"
"8401",150,80,19,"received"
"8402",80,491,18,"sent"
"8403",80,170,18,"sent"
"8404",80,87,19,"sent"
"8405",80,32,18,"sent"
"8406",32,80,18,"received"
"8407",80,87,18,"sent"
"8408",80,243,18,"sent"
"8409",80,216,17,"sent"
"8410",80,63,17,"sent"
"8411",80,112,19,"sent"
"8412",80,81,19,"sent"
"8413",80,81,19,"sent"
"8414",80,32,19,"sent"
"8415",80,290,17,"sent"
"8416",80,170,17,"sent"
"8417",81,80,18,"received"
"8418",80,32,18,"sent"
"8419",80,492,18,"sent"
"8420",80,180,18,"sent"
"8421",80,87,19,"sent"
"8422",80,493,18,"sent"
"8423",80,180,18,"sent"
"8424",80,41,19,"sent"
"8425",80,41,19,"sent"
"8426",81,80,17,"received"
"8427",80,81,18,"sent"
"8428",80,81,18,"sent"
"8429",80,81,18,"sent"
"8430",80,41,18,"sent"
"8431",80,494,18,"sent"
"8432",80,87,18,"sent"
"8433",32,80,18,"received"
"8434",80,81,19,"sent"
"8435",80,87,18,"sent"
"8436",81,80,19,"received"
"8437",87,495,16,"received"
"8438",87,80,16,"received"
"8439",87,496,16,"received"
"8440",87,497,16,"received"
"8441",80,170,18,"sent"
"8442",80,87,19,"sent"
"8443",80,194,18,"sent"
"8444",9,80,19,"received"
"8445",80,87,19,"sent"
"8446",80,87,19,"sent"
"8447",81,80,18,"received"
"8448",80,116,18,"sent"
"8449",194,80,19,"received"
"8450",80,116,19,"sent"
"8451",80,32,19,"sent"
"8452",80,87,19,"sent"
"8453",80,87,19,"sent"
"8454",80,81,17,"sent"
"8455",80,81,17,"sent"
"8456",80,272,17,"sent"
"8457",80,81,18,"sent"
"8458",80,276,18,"sent"
"8459",80,196,19,"sent"
"8460",170,80,18,"received"
"8461",80,32,19,"sent"
"8462",80,81,17,"sent"
"8463",80,124,17,"sent"
"8464",80,305,17,"sent"
"8465",80,162,18,"sent"
"8466",80,143,18,"sent"
"8467",80,124,19,"sent"
"8468",80,116,19,"sent"
"8469",80,116,18,"sent"
"8470",80,185,18,"sent"
"8471",80,87,13,"sent"
"8472",80,87,19,"sent"
"8473",80,185,19,"sent"
"8474",80,32,19,"sent"
"8475",80,116,19,"sent"
"8476",80,81,17,"sent"
"8477",80,124,17,"sent"
"8478",80,272,17,"sent"
"8479",80,112,19,"sent"
"8480",80,116,19,"sent"
"8481",80,87,19,"sent"
"8482",80,87,18,"sent"
"8483",80,87,18,"sent"
"8484",80,87,19,"sent"
"8485",80,87,19,"sent"
"8486",80,81,18,"sent"
"8487",10,80,18,"received"
"8488",80,150,19,"sent"
"8489",80,87,18,"sent"
"8490",80,87,19,"sent"
"8491",80,116,19,"sent"
"8492",80,32,19,"sent"
"8493",87,80,17,"received"
"8494",80,87,18,"sent"
"8495",80,87,18,"sent"
"8496",80,124,18,"sent"
"8497",80,272,18,"sent"
"8498",80,32,16,"sent"
"8499",80,32,18,"sent"
"8500",80,256,18,"sent"
"8501",80,194,19,"sent"
"8502",80,87,19,"sent"
"8503",80,124,18,"sent"
"8504",80,272,18,"sent"
"8505",80,124,18,"sent"
"8506",80,272,18,"sent"
"8507",80,124,17,"sent"
"8508",80,272,17,"sent"
"8509",80,10,18,"sent"
"8510",80,87,19,"sent"
"8511",80,87,19,"sent"
"8512",80,81,17,"sent"
"8513",80,124,17,"sent"
"8514",80,272,17,"sent"
"8515",80,81,17,"sent"
"8516",80,124,17,"sent"
"8517",80,272,17,"sent"
"8518",80,81,17,"sent"
"8519",80,124,17,"sent"
"8520",80,272,17,"sent"
"8521",80,194,19,"sent"
"8522",80,116,19,"sent"
"8523",80,498,18,"sent"
"8524",80,116,18,"sent"
"8525",113,80,17,"received"
"8526",113,90,17,"received"
"8527",113,87,17,"received"
"8528",180,80,19,"received"
"8529",80,87,19,"sent"
"8530",87,80,19,"received"
"8531",80,105,15,"sent"
"8532",80,32,18,"sent"
"8533",80,122,19,"sent"
"8534",80,9,19,"sent"
"8535",80,32,18,"sent"
"8536",80,361,18,"sent"
"8537",80,87,19,"sent"
"8538",80,116,17,"sent"
"8539",80,185,17,"sent"
"8540",80,87,19,"sent"
"8541",80,81,18,"sent"
"8542",80,87,18,"sent"
"8543",80,116,18,"sent"
"8544",80,226,19,"sent"
"8545",80,194,19,"sent"
"8546",80,87,19,"sent"
"8547",80,21,17,"sent"
"8548",80,499,17,"sent"
"8549",87,80,18,"received"
"8550",80,10,19,"sent"
"8551",80,116,19,"sent"
"8552",80,81,18,"sent"
"8553",80,116,18,"sent"
"8554",16,81,18,"received"
"8555",16,80,18,"received"
"8556",80,81,18,"sent"
"8557",80,116,19,"sent"
"8558",80,81,18,"sent"
"8559",80,32,17,"sent"
"8560",80,116,19,"sent"
"8561",80,81,17,"sent"
"8562",80,124,17,"sent"
"8563",80,272,17,"sent"
"8564",80,116,19,"sent"
"8565",80,116,19,"sent"
"8566",80,87,19,"sent"
"8567",80,81,16,"sent"
"8568",80,124,16,"sent"
"8569",80,272,16,"sent"
"8570",80,116,19,"sent"
"8571",80,81,16,"sent"
"8572",80,124,16,"sent"
"8573",80,272,16,"sent"
"8574",80,116,18,"sent"
"8575",80,87,17,"sent"
"8576",80,243,17,"sent"
"8577",80,150,18,"sent"
"8578",80,81,18,"sent"
"8579",80,87,18,"sent"
"8580",80,32,19,"sent"
"8581",80,500,18,"sent"
"8582",80,116,18,"sent"
"8583",80,321,18,"sent"
"8584",80,32,18,"sent"
"8585",80,81,17,"sent"
"8586",80,124,17,"sent"
"8587",80,272,17,"sent"
"8588",80,81,19,"sent"
"8589",80,408,17,"sent"
"8590",80,365,17,"sent"
"8591",80,116,17,"sent"
"8592",80,81,19,"sent"
"8593",80,116,19,"sent"
"8594",80,87,19,"sent"
"8595",80,116,19,"sent"
"8596",80,116,19,"sent"
"8597",80,116,19,"sent"
"8598",80,194,19,"sent"
"8599",80,216,19,"sent"
"8600",80,81,16,"sent"
"8601",80,226,16,"sent"
"8602",80,87,16,"sent"
"8603",80,272,16,"sent"
"8604",80,139,19,"sent"
"8605",80,81,19,"sent"
"8606",80,10,18,"sent"
"8607",80,81,19,"sent"
"8608",80,32,17,"sent"
"8609",80,256,17,"sent"
"8610",80,116,19,"sent"
"8611",80,194,19,"sent"
"8612",80,501,18,"sent"
"8613",80,81,18,"sent"
"8614",80,87,19,"sent"
"8615",80,143,19,"sent"
"8616",80,87,19,"sent"
"8617",80,81,16,"sent"
"8618",80,372,16,"sent"
"8619",80,185,16,"sent"
"8620",80,185,18,"sent"
"8621",80,143,18,"sent"
"8622",80,226,18,"sent"
"8623",80,81,19,"sent"
"8624",80,81,19,"sent"
"8625",80,32,19,"sent"
"8626",80,372,17,"sent"
"8627",80,116,17,"sent"
"8628",80,112,18,"sent"
"8629",80,338,18,"sent"
"8630",80,124,18,"sent"
"8631",80,272,18,"sent"
"8632",80,10,18,"sent"
"8633",80,116,17,"sent"
"8634",80,265,17,"sent"
"8635",80,10,18,"sent"
"8636",80,116,19,"sent"
"8637",80,87,18,"sent"
"8638",80,243,18,"sent"
"8639",80,346,18,"sent"
"8640",80,113,18,"sent"
"8641",80,186,19,"sent"
"8642",81,80,19,"received"
"8643",80,81,19,"sent"
"8644",80,116,19,"sent"
"8645",194,80,19,"received"
"8646",80,170,18,"sent"
"8647",80,81,19,"sent"
"8648",80,116,17,"sent"
"8649",80,323,17,"sent"
"8650",21,80,16,"received"
"8651",21,81,16,"received"
"8652",21,502,16,"received"
"8653",21,395,16,"received"
"8654",87,80,19,"received"
"8655",80,112,18,"sent"
"8656",220,80,18,"received"
"8657",80,292,18,"sent"
"8658",80,87,18,"sent"
"8659",80,87,19,"sent"
"8660",80,226,19,"sent"
"8661",87,219,17,"received"
"8662",87,80,17,"received"
"8663",80,81,18,"sent"
"8664",87,80,19,"received"
"8665",219,80,17,"received"
"8666",219,80,17,"received"
"8667",80,503,16,"sent"
"8668",80,130,16,"sent"
"8669",87,80,19,"received"
"8670",80,116,18,"sent"
"8671",80,365,18,"sent"
"8672",80,116,18,"sent"
"8673",80,180,19,"sent"
"8674",80,226,18,"sent"
"8675",80,116,16,"sent"
"8676",80,170,19,"sent"
"8677",80,186,19,"sent"
"8678",80,32,15,"sent"
"8679",80,32,15,"sent"
"8680",80,87,19,"sent"
"8681",194,80,19,"received"
"8682",80,32,15,"sent"
"8683",80,105,17,"sent"
"8684",80,32,17,"sent"
"8685",80,87,17,"sent"
"8686",87,80,19,"received"
"8687",80,87,18,"sent"
"8688",80,32,18,"sent"
"8689",80,122,18,"sent"
"8690",80,81,18,"sent"
"8691",80,81,18,"sent"
"8692",80,81,18,"sent"
"8693",80,81,18,"sent"
"8694",80,87,18,"sent"
"8695",80,243,18,"sent"
"8696",80,81,18,"sent"
"8697",80,122,19,"sent"
"8698",80,116,19,"sent"
"8699",80,116,18,"sent"
"8700",80,32,18,"sent"
"8701",80,116,13,"sent"
"8702",80,81,19,"sent"
"8703",80,81,19,"sent"
"8704",80,504,18,"sent"
"8705",80,81,18,"sent"
"8706",80,32,19,"sent"
"8707",80,87,19,"sent"
"8708",80,143,19,"sent"
"8709",87,80,19,"received"
"8710",81,80,18,"received"
"8711",80,87,18,"sent"
"8712",80,243,18,"sent"
"8713",87,80,19,"received"
"8714",80,180,17,"sent"
"8715",80,87,19,"sent"
"8716",87,80,19,"received"
"8717",220,80,19,"received"
"8718",80,81,17,"sent"
"8719",80,124,17,"sent"
"8720",80,272,17,"sent"
"8721",87,80,18,"received"
"8722",80,81,18,"sent"
"8723",87,80,18,"received"
"8724",87,80,18,"received"
"8725",87,80,18,"received"
"8726",87,80,19,"received"
"8727",81,80,18,"received"
"8728",81,80,18,"received"
"8729",80,10,17,"sent"
"8730",81,80,18,"received"
"8731",81,233,18,"received"
"8732",81,80,19,"received"
"8733",81,80,17,"received"
"8734",81,80,18,"received"
"8735",80,122,17,"sent"
"8736",80,205,17,"sent"
"8737",80,12,19,"sent"
"8738",87,80,11,"received"
"8739",87,505,11,"received"
"8740",80,122,17,"sent"
"8741",80,205,17,"sent"
"8742",80,81,17,"sent"
"8743",80,124,17,"sent"
"8744",80,272,17,"sent"
"8745",87,80,19,"received"
"8746",80,81,17,"sent"
"8747",80,124,17,"sent"
"8748",80,272,17,"sent"
"8749",87,80,12,"received"
"8750",87,80,19,"received"
"8751",80,205,18,"sent"
"8752",80,124,18,"sent"
"8753",80,272,18,"sent"
"8754",80,87,18,"sent"
"8755",80,87,19,"sent"
"8756",80,87,19,"sent"
"8757",80,87,19,"sent"
"8758",81,80,18,"received"
"8759",81,87,18,"received"
"8760",80,87,18,"sent"
"8761",80,243,18,"sent"
"8762",80,87,17,"sent"
"8763",81,80,19,"received"
"8764",81,80,17,"received"
"8765",81,150,17,"received"
"8766",81,87,17,"received"
"8767",150,81,17,"received"
"8768",150,80,17,"received"
"8769",150,87,17,"received"
"8770",87,81,17,"received"
"8771",87,80,17,"received"
"8772",87,150,17,"received"
"8773",81,80,19,"received"
"8774",10,80,16,"received"
"8775",80,32,19,"sent"
"8776",81,80,18,"received"
"8777",87,80,19,"received"
"8778",81,80,19,"received"
"8779",81,80,19,"received"
"8780",81,80,17,"received"
"8781",32,156,18,"received"
"8782",220,80,19,"received"
"8783",38,80,18,"received"
"8784",10,80,19,"received"
"8785",81,80,19,"received"
"8786",81,80,19,"received"
"8787",80,87,17,"sent"
"8788",80,87,19,"sent"
"8789",32,80,19,"received"
"8790",116,80,18,"received"
"8791",54,80,19,"received"
"8792",80,32,16,"sent"
"8793",80,272,16,"sent"
"8794",180,80,19,"received"
"8795",80,133,18,"sent"
"8796",32,80,19,"received"
"8797",80,15,19,"sent"
"8798",87,80,19,"received"
"8799",87,80,19,"received"
"8800",80,87,19,"sent"
"8801",116,80,18,"received"
"8802",80,10,18,"sent"
"8803",80,87,18,"sent"
"8804",80,10,17,"sent"
"8805",80,87,17,"sent"
"8806",87,80,14,"received"
"8807",116,80,19,"received"
"8808",87,80,19,"received"
"8809",81,80,16,"received"
"8810",32,80,19,"received"
"8811",87,80,19,"received"
"8812",80,273,18,"sent"
"8813",80,116,18,"sent"
"8814",80,194,19,"sent"
"8815",80,10,19,"sent"
"8816",80,116,19,"sent"
"8817",80,81,17,"sent"
"8818",80,124,17,"sent"
"8819",80,305,17,"sent"
"8820",80,87,19,"sent"
"8821",80,87,19,"sent"
"8822",80,116,19,"sent"
"8823",80,32,18,"sent"
"8824",81,80,17,"received"
"8825",32,80,18,"received"
"8826",80,32,18,"sent"
"8827",80,361,18,"sent"
"8828",113,80,19,"received"
"8829",87,80,19,"received"
"8830",32,80,19,"received"
"8831",80,87,19,"sent"
"8832",10,80,18,"received"
"8833",80,216,17,"sent"
"8834",80,216,17,"sent"
"8835",80,292,18,"sent"
"8836",80,87,18,"sent"
"8837",80,87,19,"sent"
"8838",80,81,17,"sent"
"8839",80,124,17,"sent"
"8840",80,272,17,"sent"
"8841",80,116,19,"sent"
"8842",80,170,18,"sent"
"8843",80,87,18,"sent"
"8844",80,87,17,"sent"
"8845",80,506,17,"sent"
"8846",80,81,18,"sent"
"8847",80,81,18,"sent"
"8848",80,87,19,"sent"
"8849",80,81,18,"sent"
"8850",80,32,18,"sent"
"8851",80,361,18,"sent"
"8852",80,194,19,"sent"
"8853",80,32,18,"sent"
"8854",80,32,18,"sent"
"8855",80,32,18,"sent"
"8856",80,256,18,"sent"
"8857",80,32,16,"sent"
"8858",80,256,16,"sent"
"8859",80,87,16,"sent"
"8860",80,87,19,"sent"
"8861",80,170,18,"sent"
"8862",80,124,18,"sent"
"8863",80,272,18,"sent"
"8864",80,87,19,"sent"
"8865",87,80,18,"received"
"8866",194,80,19,"received"
"8867",87,80,19,"received"
"8868",87,80,19,"received"
"8869",10,80,15,"received"
"8870",196,80,17,"received"
"8871",116,80,17,"received"
"8872",32,80,19,"received"
"8873",122,80,19,"received"
"8874",32,80,19,"received"
"8875",32,80,19,"received"
"8876",10,80,16,"received"
"8877",210,81,19,"received"
"8878",81,80,16,"received"
"8879",81,10,16,"received"
"8880",87,80,17,"received"
"8881",81,210,17,"received"
"8882",81,80,17,"received"
"8883",81,210,17,"received"
"8884",16,80,19,"received"
"8885",87,80,19,"received"
"8886",32,80,19,"received"
"8887",124,80,19,"received"
"8888",116,80,18,"received"
"8889",170,80,19,"received"
"8890",144,80,18,"received"
"8891",196,80,19,"received"
"8892",135,80,19,"received"
"8893",90,80,19,"received"
"8894",153,80,19,"received"
"8895",116,81,18,"received"
"8896",116,80,18,"received"
"8897",22,80,19,"received"
"8898",87,80,19,"received"
"8899",81,116,19,"received"
"8900",81,80,19,"received"
"8901",81,80,19,"received"
"8902",32,80,19,"received"
"8903",10,80,15,"received"
"8904",81,80,17,"received"
"8905",32,80,19,"received"
"8906",143,80,19,"received"
"8907",32,92,17,"received"
"8908",87,80,16,"received"
"8909",32,80,14,"received"
"8910",194,80,19,"received"
"8911",32,80,19,"received"
"8912",32,80,17,"received"
"8913",143,80,19,"received"
"8914",81,80,17,"received"
"8915",16,80,19,"received"
"8916",194,80,19,"received"
"8917",81,80,19,"received"
"8918",32,80,19,"received"
"8919",81,80,17,"received"
"8920",81,80,17,"received"
"8921",81,80,17,"received"
"8922",81,80,17,"received"
"8923",81,80,17,"received"
"8924",32,80,18,"received"
"8925",32,80,17,"received"
"8926",113,80,17,"received"
"8927",113,264,17,"received"
"8928",81,346,16,"received"
"8929",81,80,16,"received"
"8930",81,87,16,"received"
"8931",87,80,19,"received"
"8932",87,80,19,"received"
"8933",194,80,19,"received"
"8934",194,80,19,"received"
"8935",80,81,17,"sent"
"8936",80,124,17,"sent"
"8937",80,272,17,"sent"
"8938",80,194,19,"sent"
"8939",80,10,15,"sent"
"8940",80,32,19,"sent"
"8941",80,32,19,"sent"
"8942",80,116,19,"sent"
"8943",80,87,15,"sent"
"8944",80,180,17,"sent"
"8945",80,81,17,"sent"
"8946",80,170,17,"sent"
"8947",80,353,17,"sent"
"8948",80,170,19,"sent"
"8949",80,87,19,"sent"
"8950",80,15,19,"sent"
"8951",80,87,19,"sent"
"8952",80,346,17,"sent"
"8953",80,113,17,"sent"
"8954",80,32,18,"sent"
"8955",80,32,18,"sent"
"8956",80,180,17,"sent"
"8957",80,116,18,"sent"
"8958",32,80,19,"received"
"8959",122,80,19,"received"
"8960",80,87,19,"sent"
"8961",80,116,19,"sent"
"8962",81,80,17,"received"
"8963",80,105,16,"sent"
"8964",80,170,19,"sent"
"8965",80,81,17,"sent"
"8966",80,81,17,"sent"
"8967",80,81,17,"sent"
"8968",87,80,19,"received"
"8969",81,80,17,"received"
"8970",81,80,17,"received"
"8971",32,80,18,"received"
"8972",81,80,17,"received"
"8973",185,80,19,"received"
"8974",87,80,18,"received"
"8975",81,80,19,"received"
"8976",81,80,19,"received"
"8977",81,80,19,"received"
"8978",81,80,19,"received"
"8979",87,80,18,"received"
"8980",87,80,18,"received"
"8981",87,80,19,"received"
"8982",72,80,18,"received"
"8983",80,10,19,"sent"
"8984",16,80,19,"received"
"8985",80,32,19,"sent"
"8986",80,81,19,"sent"
"8987",80,32,19,"sent"
"8988",80,32,19,"sent"
"8989",80,116,19,"sent"
"8990",80,81,19,"sent"
"8991",80,81,18,"sent"
"8992",80,116,18,"sent"
"8993",80,116,18,"sent"
"8994",80,87,18,"sent"
"8995",80,170,19,"sent"
"8996",80,124,18,"sent"
"8997",80,272,18,"sent"
"8998",80,124,17,"sent"
"8999",80,272,17,"sent"
"9000",80,87,19,"sent"
"9001",80,81,18,"sent"
"9002",80,276,18,"sent"
"9003",80,87,19,"sent"
"9004",80,87,19,"sent"
"9005",80,116,18,"sent"
"9006",80,170,19,"sent"
"9007",80,16,19,"sent"
"9008",80,22,18,"sent"
"9009",80,507,18,"sent"
"9010",80,116,18,"sent"
"9011",80,508,18,"sent"
"9012",80,116,19,"sent"
"9013",80,81,19,"sent"
"9014",80,32,19,"sent"
"9015",80,87,19,"sent"
"9016",80,87,19,"sent"
"9017",80,116,18,"sent"
"9018",80,508,18,"sent"
"9019",80,87,19,"sent"
"9020",80,22,19,"sent"
"9021",80,81,19,"sent"
"9022",80,81,19,"sent"
"9023",80,87,19,"sent"
"9024",80,194,18,"sent"
"9025",80,387,18,"sent"
"9026",80,32,16,"sent"
"9027",80,87,16,"sent"
"9028",80,170,18,"sent"
"9029",80,87,18,"sent"
"9030",80,87,18,"sent"
"9031",80,87,18,"sent"
"9032",80,87,18,"sent"
"9033",80,32,19,"sent"
"9034",80,32,19,"sent"
"9035",80,10,17,"sent"
"9036",80,87,19,"sent"
"9037",80,81,19,"sent"
"9038",80,81,19,"sent"
"9039",80,87,19,"sent"
"9040",80,116,19,"sent"
"9041",80,87,17,"sent"
"9042",80,251,18,"sent"
"9043",80,150,18,"sent"
"9044",80,32,19,"sent"
"9045",80,180,19,"sent"
"9046",80,32,19,"sent"
"9047",80,170,18,"sent"
"9048",80,87,18,"sent"
"9049",80,87,18,"sent"
"9050",80,272,18,"sent"
"9051",80,87,18,"sent"
"9052",80,180,18,"sent"
"9053",80,87,19,"sent"
"9054",80,408,17,"sent"
"9055",80,124,17,"sent"
"9056",80,272,17,"sent"
"9057",80,150,18,"sent"
"9058",80,22,18,"sent"
"9059",80,509,18,"sent"
"9060",80,170,18,"sent"
"9061",80,87,18,"sent"
"9062",80,81,18,"sent"
"9063",80,288,18,"sent"
"9064",80,32,19,"sent"
"9065",80,12,19,"sent"
"9066",80,191,19,"sent"
"9067",80,32,18,"sent"
"9068",80,81,19,"sent"
"9069",80,87,19,"sent"
"9070",80,87,19,"sent"
"9071",80,81,18,"sent"
"9072",80,124,18,"sent"
"9073",80,81,17,"sent"
"9074",80,81,17,"sent"
"9075",80,272,17,"sent"
"9076",80,81,17,"sent"
"9077",80,81,17,"sent"
"9078",80,272,17,"sent"
"9079",80,87,19,"sent"
"9080",80,124,18,"sent"
"9081",80,272,18,"sent"
"9082",80,124,18,"sent"
"9083",80,272,18,"sent"
"9084",81,80,17,"received"
"9085",81,80,17,"received"
"9086",80,116,17,"sent"
"9087",81,80,17,"received"
"9088",81,80,17,"received"
"9089",194,80,19,"received"
"9090",80,116,19,"sent"
"9091",81,80,17,"received"
"9092",80,30,19,"sent"
"9093",80,196,17,"sent"
"9094",80,196,17,"sent"
"9095",80,116,19,"sent"
"9096",80,116,19,"sent"
"9097",87,80,19,"received"
"9098",81,80,18,"received"
"9099",180,80,18,"received"
"9100",80,116,19,"sent"
"9101",87,80,19,"received"
"9102",194,80,18,"received"
"9103",194,510,18,"received"
"9104",81,80,17,"received"
"9105",81,80,17,"received"
"9106",81,80,19,"received"
"9107",81,80,16,"received"
"9108",87,80,18,"received"
"9109",81,80,19,"received"
"9110",80,194,19,"sent"
"9111",32,80,19,"received"
"9112",80,180,19,"sent"
"9113",81,80,17,"received"
"9114",32,80,19,"received"
"9115",81,80,19,"received"
"9116",32,80,19,"received"
"9117",80,87,19,"sent"
"9118",32,80,18,"received"
"9119",81,80,19,"received"
"9120",87,80,19,"received"
"9121",32,80,18,"received"
"9122",80,87,19,"sent"
"9123",194,80,19,"received"
"9124",80,180,19,"sent"
"9125",80,87,19,"sent"
"9126",32,80,13,"received"
"9127",80,32,19,"sent"
"9128",80,87,18,"sent"
"9129",194,80,19,"received"
